Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,79,151,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,62,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,56,127,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,39,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,33,124,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,16,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.CrmConfiguration.cs,10,123,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.SubmissionIntake.cs,37,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<PromoteSubmissionIntakeResult>(cancellationToken: cancellationToken))!;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.SubmissionIntake.cs,20,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.SubmissionIntake.cs,11,242,T:System.Uri,,,,,Uri.EscapeDataString(source ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.SubmissionIntake.cs,11,188,T:System.Uri,,,,,Uri.EscapeDataString(status ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.SubmissionIntake.cs,11,130,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.RenewalRetention.cs,52,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.RenewalRetention.cs,45,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.RenewalRetention.cs,32,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClients.RenewalRetention.cs,16,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<RenewalInitiationResultDto>(cancellationToken: cancellationToken))!;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5713,8,T:System.Net.Http.HttpContent,,,,,return (await r.Content.ReadFromJsonAsync<IdResult>(cancellationToken: ct))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5708,137,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5699,8,T:System.Net.Http.HttpContent,,,,,return (await r.Content.ReadFromJsonAsync<IdResult>(cancellationToken: ct))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5694,130,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5678,139,T:System.Uri,,,,,Uri.EscapeDataString(optionGroup ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5670,8,T:System.Net.Http.HttpContent,,,,,return (await r.Content.ReadFromJsonAsync<IdResult>(cancellationToken: ct))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5665,131,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5656,8,T:System.Net.Http.HttpContent,,,,,return (await r.Content.ReadFromJsonAsync<IdResult>(cancellationToken: ct))!.Id;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5651,122,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5639,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5633,117,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5621,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5615,115,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5603,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5597,112,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5579,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5573,111,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5510,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5509,48,T:System.Uri,,,,,"url += $""&jobTypeCode={Uri.EscapeDataString(jobTypeCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5508,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5491,50,T:System.Uri,,,,,"url += $""&correlationId={Uri.EscapeDataString(correlationId)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5489,50,T:System.Uri,,,,,"url += $""&sourceService={Uri.EscapeDataString(sourceService)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5488,53,T:System.Uri,,,,,"url += $""&processingStatus={Uri.EscapeDataString(processingStatus)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5487,50,T:System.Uri,,,,,"url += $""&eventTypeCode={Uri.EscapeDataString(eventTypeCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5486,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5474,107,T:System.Uri,,,,,Uri.EscapeDataString(scopeCode)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5465,45,T:System.Uri,,,,,"url += $""&tenantId={Uri.EscapeDataString(tenantId)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5464,50,T:System.Uri,,,,,"url += $""&correlationId={Uri.EscapeDataString(correlationId)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5463,47,T:System.Uri,,,,,"url += $""&regionCode={Uri.EscapeDataString(regionCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5462,48,T:System.Uri,,,,,"url += $""&serviceName={Uri.EscapeDataString(serviceName)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5461,42,T:System.Uri,,,,,"url += $""&level={Uri.EscapeDataString(level)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5460,44,T:System.Uri,,,,,"url += $""&keyword={Uri.EscapeDataString(keyword)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5452,50,T:System.Uri,,,,,"url += $""&eventTypeCode={Uri.EscapeDataString(eventTypeCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5451,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5442,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5429,45,T:System.Uri,,,,,"url += $""&tenantId={Uri.EscapeDataString(tenantId)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5428,47,T:System.Uri,,,,,"url += $""&entityName={Uri.EscapeDataString(entityName)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5427,42,T:System.Uri,,,,,"url += $""&actor={Uri.EscapeDataString(actor)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5426,50,T:System.Uri,,,,,"url += $""&eventTypeCode={Uri.EscapeDataString(eventTypeCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5425,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5405,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5394,53,T:System.Uri,,,,,"url += $""&complianceStatus={Uri.EscapeDataString(complianceStatus)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5393,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5353,47,T:System.Uri,,,,,"url += $""&regionCode={Uri.EscapeDataString(regionCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5352,49,T:System.Uri,,,,,"url += $""&severityCode={Uri.EscapeDataString(severityCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5351,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5350,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5330,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5319,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5318,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5268,49,T:System.Uri,,,,,"url += $""&severityCode={Uri.EscapeDataString(severityCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5267,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5266,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5234,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5223,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5203,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5183,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5172,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5158,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5140,8,T:System.Uri,,,,,"var response = await _httpClient.PatchAsync($""api/deployment-stamps/{id}/status?statusCode={Uri.EscapeDataString(statusCode)}"", null, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5128,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5117,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5116,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5102,8,T:System.Uri,,,,,"var response = await _httpClient.PatchAsync($""api/deployment-bindings/{id}/status?statusCode={Uri.EscapeDataString(statusCode)}"", null, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5090,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5079,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5078,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5051,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5042,90,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,5036,52,T:System.Uri,,,,,"parts.Add($""searchTerm={Uri.EscapeDataString(searchTerm)}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4976,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4962,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4950,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4949,45,T:System.Uri,,,,,"url += $""&typeCode={Uri.EscapeDataString(typeCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4948,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4908,29,T:System.Uri,,,,,Uri.EscapeDataString(severityCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4907,27,T:System.Uri,,,,,Uri.EscapeDataString(statusCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4906,64,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4895,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4874,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4862,49,T:System.Uri,,,,,"url += $""&severityCode={Uri.EscapeDataString(severityCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4861,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4818,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4807,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4806,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4791,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4781,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4780,52,T:System.Uri,,,,,"url += $""&requestTypeCode={Uri.EscapeDataString(requestTypeCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4779,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4761,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,4760,8,T:System.Uri,,,,,"var url = $""api/security/user-status?tenantId={tenantId}&searchTerm={Uri.EscapeDataString(searchTerm ?? string.Empty)}&pageNumber={pageNumber}&pageSize={pageSize}"";"
